Results for illegal audios:

    audio name = 260-123286-0008.wav, index = 23, energy = 0.000000
    audio name = 61-70968-0053.wav, index = 31, energy = 0.000111
    audio name = 61-70968-0032.wav, index = 48, energy = 0.000121
    audio name = 61-70968-0046.wav, index = 34, energy = 0.000118
    audio name = 61-70968-0005.wav, index = 11, energy = 0.000086
    audio name = 61-70970-0014.wav, index = 298, energy = 0.000126
    audio name = 61-70968-0039.wav, index = 202, energy = 0.000097
    audio name = 61-70970-0021.wav, index = 9, energy = 0.000100
    audio name = 61-70968-0028.wav, index = 4, energy = 0.000131
    audio name = 61-70968-0014.wav, index = 105, energy = 0.000092
    audio name = 61-70970-0005.wav, index = 185, energy = 0.000093
    audio name = 61-70968-0047.wav, index = 470, energy = 0.000088
    audio name = 61-70970-0038.wav, index = 266, energy = 0.000104
    audio name = 61-70970-0016.wav, index = 213, energy = 0.000085
    audio name = 61-70968-0062.wav, index = 182, energy = 0.000129
    audio name = 61-70968-0011.wav, index = 34, energy = 0.000082
    audio name = 61-70970-0019.wav, index = 183, energy = 0.000101
    audio name = 61-70968-0027.wav, index = 343, energy = 0.000118
    audio name = 61-70970-0025.wav, index = 615, energy = 0.000107
    audio name = 61-70970-0028.wav, index = 359, energy = 0.000109
    audio name = 61-70970-0008.wav, index = 29, energy = 0.000113
    audio name = 61-70968-0057.wav, index = 282, energy = 0.000084
    audio name = 61-70970-0030.wav, index = 301, energy = 0.000121
    audio name = 61-70968-0038.wav, index = 6, energy = 0.000130
    audio name = 61-70968-0002.wav, index = 265, energy = 0.000069
    audio name = 61-70968-0006.wav, index = 288, energy = 0.000127
    audio name = 61-70970-0023.wav, index = 21, energy = 0.000099
    audio name = 61-70968-0033.wav, index = 222, energy = 0.000101
    audio name = 61-70970-0039.wav, index = 600, energy = 0.000117
    audio name = 61-70968-0061.wav, index = 17, energy = 0.000090
    audio name = 61-70968-0008.wav, index = 10, energy = 0.000108
    audio name = 61-70968-0017.wav, index = 4, energy = 0.000000
    audio name = 61-70968-0016.wav, index = 110, energy = 0.000141
    audio name = 61-70970-0027.wav, index = 475, energy = 0.000085
    audio name = 61-70970-0000.wav, index = 587, energy = 0.000137
    audio name = 61-70970-0035.wav, index = 14, energy = 0.000117
    audio name = 61-70968-0055.wav, index = 384, energy = 0.000087
    audio name = 61-70968-0042.wav, index = 270, energy = 0.000118
    audio name = 61-70968-0009.wav, index = 47, energy = 0.000115
    audio name = 61-70968-0031.wav, index = 287, energy = 0.000121
    audio name = 61-70970-0034.wav, index = 30, energy = 0.000120
    audio name = 61-70968-0048.wav, index = 5, energy = 0.000130
    audio name = 61-70968-0000.wav, index = 461, energy = 0.000124
    audio name = 61-70968-0012.wav, index = 31, energy = 0.000109
    audio name = 61-70968-0029.wav, index = 101, energy = 0.000133
    audio name = 61-70968-0013.wav, index = 11, energy = 0.000117
    audio name = 61-70968-0023.wav, index = 38, energy = 0.000099
    audio name = 61-70968-0015.wav, index = 37, energy = 0.000113
    audio name = 61-70968-0060.wav, index = 292, energy = 0.000142
    audio name = 61-70970-0007.wav, index = 43, energy = 0.000088
    audio name = 61-70970-0015.wav, index = 809, energy = 0.000102
    audio name = 61-70968-0054.wav, index = 776, energy = 0.000098
    audio name = 61-70968-0024.wav, index = 481, energy = 0.000073
    audio name = 61-70970-0029.wav, index = 268, energy = 0.000095
    audio name = 61-70968-0052.wav, index = 29, energy = 0.000116
    audio name = 61-70968-0036.wav, index = 9, energy = 0.000130
    audio name = 61-70968-0021.wav, index = 242, energy = 0.000140
    audio name = 61-70968-0043.wav, index = 28, energy = 0.000112
    audio name = 61-70970-0036.wav, index = 26, energy = 0.000102
    audio name = 61-70970-0018.wav, index = 240, energy = 0.000109
    audio name = 61-70970-0020.wav, index = 464, energy = 0.000098
    audio name = 61-70970-0003.wav, index = 352, energy = 0.000083
    audio name = 61-70968-0056.wav, index = 39, energy = 0.000117
    audio name = 61-70970-0024.wav, index = 594, energy = 0.000102
    audio name = 61-70970-0001.wav, index = 392, energy = 0.000122
    audio name = 61-70968-0035.wav, index = 11, energy = 0.000105
    audio name = 61-70968-0010.wav, index = 821, energy = 0.000101
    audio name = 61-70968-0041.wav, index = 655, energy = 0.000100
    audio name = 61-70970-0010.wav, index = 274, energy = 0.000100
    audio name = 61-70970-0033.wav, index = 143, energy = 0.000131
    audio name = 61-70968-0004.wav, index = 305, energy = 0.000101
    audio name = 61-70968-0007.wav, index = 16, energy = 0.000106
    audio name = 61-70968-0026.wav, index = 27, energy = 0.000115
    audio name = 61-70970-0022.wav, index = 378, energy = 0.000075
    audio name = 61-70968-0049.wav, index = 52, energy = 0.000114
    audio name = 61-70968-0022.wav, index = 36, energy = 0.000126
    audio name = 61-70970-0012.wav, index = 289, energy = 0.000128
    audio name = 61-70970-0011.wav, index = 33, energy = 0.000105
    audio name = 61-70968-0059.wav, index = 191, energy = 0.000076
    audio name = 61-70968-0045.wav, index = 323, energy = 0.000103
    audio name = 61-70970-0037.wav, index = 530, energy = 0.000121
    audio name = 61-70970-0040.wav, index = 413, energy = 0.000126
    audio name = 61-70968-0003.wav, index = 420, energy = 0.000086
    audio name = 61-70968-0019.wav, index = 229, energy = 0.000113
    audio name = 61-70970-0009.wav, index = 144, energy = 0.000079
    audio name = 61-70968-0020.wav, index = 292, energy = 0.000138
    audio name = 61-70970-0031.wav, index = 26, energy = 0.000118
    audio name = 61-70970-0004.wav, index = 1020, energy = 0.000105
    audio name = 61-70970-0013.wav, index = 28, energy = 0.000110
    audio name = 61-70968-0018.wav, index = 222, energy = 0.000138
    audio name = 61-70970-0006.wav, index = 138, energy = 0.000098
    audio name = 61-70968-0001.wav, index = 1, energy = 0.000121
    audio name = 61-70968-0058.wav, index = 29, energy = 0.000154
    audio name = 61-70968-0037.wav, index = 424, energy = 0.000111
    audio name = 61-70970-0002.wav, index = 51, energy = 0.000103
    audio name = 61-70970-0032.wav, index = 287, energy = 0.000145
    audio name = 61-70970-0017.wav, index = 213, energy = 0.000093

  Results for adversarial audios:

    audio name = 260-123286-0008.wav, index = 72, energy = 0.006339
    audio name = 260-123286-0019.wav, index = 515, energy = 0.004845
    audio name = 260-123286-0003.wav, index = 404, energy = 0.006178
    audio name = 260-123286-0005.wav, index = 464, energy = 0.006830
    audio name = 260-123286-0014.wav, index = 281, energy = 0.008222
    audio name = 260-123286-0016.wav, index = 247, energy = 0.004236
    audio name = 260-123286-0015.wav, index = 297, energy = 0.007170
    audio name = 260-123286-0021.wav, index = 236, energy = 0.006355
    audio name = 260-123286-0018.wav, index = 178, energy = 0.006738
    audio name = 260-123286-0001.wav, index = 19, energy = 0.007058
    audio name = 260-123286-0012.wav, index = 32, energy = 0.007292
    audio name = 260-123286-0009.wav, index = 45, energy = 0.005128
    audio name = 260-123286-0010.wav, index = 222, energy = 0.006307
    audio name = 260-123286-0013.wav, index = 451, energy = 0.005451
    audio name = 260-123286-0020.wav, index = 44, energy = 0.006927
    audio name = 260-123286-0022.wav, index = 200, energy = 0.002536
    audio name = 260-123286-0002.wav, index = 146, energy = 0.004013
    audio name = 260-123286-0024.wav, index = 30, energy = 0.004295
    audio name = 260-123286-0017.wav, index = 9, energy = 0.007205
    audio name = 260-123286-0004.wav, index = 32, energy = 0.006195
    audio name = 260-123286-0023.wav, index = 264, energy = 0.006093
    audio name = 260-123286-0011.wav, index = 292, energy = 0.005048
    audio name = 260-123286-0007.wav, index = 18, energy = 0.007224
    audio name = 260-123286-0000.wav, index = 664, energy = 0.006450
    audio name = 260-123286-0006.wav, index = 641, energy = 0.004659
    audio name = 6829-68769-0008.wav, index = 449, energy = 0.006169
    audio name = 6829-68769-0001.wav, index = 329, energy = 0.007442
    audio name = 6829-68769-0017.wav, index = 12, energy = 0.007273
    audio name = 6829-68769-0006.wav, index = 369, energy = 0.005514
    audio name = 6829-68769-0014.wav, index = 263, energy = 0.008347
    audio name = 6829-68769-0020.wav, index = 163, energy = 0.007708
    audio name = 6829-68769-0022.wav, index = 283, energy = 0.007012
    audio name = 6829-68769-0010.wav, index = 252, energy = 0.006991
    audio name = 6829-68769-0000.wav, index = 371, energy = 0.006872
    audio name = 6829-68769-0005.wav, index = 216, energy = 0.007316
    audio name = 6829-68769-0019.wav, index = 194, energy = 0.008863
    audio name = 6829-68769-0018.wav, index = 707, energy = 0.005927
    audio name = 6829-68769-0007.wav, index = 178, energy = 0.008246
    audio name = 6829-68769-0013.wav, index = 9, energy = 0.007860
    audio name = 6829-68769-0003.wav, index = 403, energy = 0.009808
    audio name = 6829-68769-0023.wav, index = 303, energy = 0.006236
    audio name = 6829-68769-0016.wav, index = 16, energy = 0.005821
    audio name = 6829-68769-0024.wav, index = 152, energy = 0.008231
    audio name = 6829-68769-0009.wav, index = 343, energy = 0.006555
    audio name = 6829-68769-0011.wav, index = 271, energy = 0.007608
    audio name = 6829-68769-0002.wav, index = 149, energy = 0.009290
    audio name = 6829-68769-0015.wav, index = 453, energy = 0.007900
    audio name = 6829-68769-0012.wav, index = 26, energy = 0.006308
    audio name = 6829-68769-0021.wav, index = 14, energy = 0.007682
    audio name = 237-126133-0015.wav, index = 415, energy = 0.005322
    audio name = 237-126133-0023.wav, index = 494, energy = 0.005686
    audio name = 237-126133-0012.wav, index = 136, energy = 0.006575
    audio name = 237-126133-0001.wav, index = 1132, energy = 0.004330
    audio name = 237-126133-0018.wav, index = 311, energy = 0.004632
    audio name = 237-126133-0000.wav, index = 349, energy = 0.005193
    audio name = 237-126133-0007.wav, index = 380, energy = 0.004724
    audio name = 237-126133-0013.wav, index = 396, energy = 0.004921
    audio name = 237-126133-0010.wav, index = 381, energy = 0.005034
    audio name = 237-126133-0016.wav, index = 100, energy = 0.005299
    audio name = 237-126133-0008.wav, index = 184, energy = 0.003550
    audio name = 237-126133-0019.wav, index = 136, energy = 0.005580
    audio name = 237-126133-0004.wav, index = 116, energy = 0.004617
    audio name = 237-126133-0024.wav, index = 39, energy = 0.002467
    audio name = 237-126133-0022.wav, index = 17, energy = 0.006351
    audio name = 237-126133-0006.wav, index = 352, energy = 0.004137
    audio name = 237-126133-0021.wav, index = 104, energy = 0.005907
    audio name = 237-126133-0005.wav, index = 261, energy = 0.004929
    audio name = 237-126133-0011.wav, index = 372, energy = 0.003852
    audio name = 237-126133-0014.wav, index = 401, energy = 0.006746
    audio name = 237-126133-0009.wav, index = 109, energy = 0.005427
    audio name = 237-126133-0017.wav, index = 490, energy = 0.005110
    audio name = 237-126133-0003.wav, index = 243, energy = 0.004591
    audio name = 237-126133-0002.wav, index = 195, energy = 0.004254
    audio name = 237-126133-0020.wav, index = 3, energy = 0.006261
    audio name = 6930-75918-0020.wav, index = 116, energy = 0.004407
    audio name = 6930-76324-0000.wav, index = 83, energy = 0.007102
    audio name = 6930-75918-0004.wav, index = 141, energy = 0.004163
    audio name = 6930-76324-0002.wav, index = 443, energy = 0.004956
    audio name = 6930-75918-0011.wav, index = 193, energy = 0.005262
    audio name = 6930-75918-0017.wav, index = 126, energy = 0.005079
    audio name = 6930-75918-0006.wav, index = 79, energy = 0.006404
    audio name = 6930-75918-0000.wav, index = 47, energy = 0.007261
    audio name = 6930-76324-0003.wav, index = 151, energy = 0.004733
    audio name = 6930-75918-0010.wav, index = 151, energy = 0.006359
    audio name = 6930-75918-0007.wav, index = 14, energy = 0.004071
    audio name = 6930-75918-0001.wav, index = 723, energy = 0.004287
    audio name = 6930-75918-0016.wav, index = 536, energy = 0.005718
    audio name = 6930-75918-0008.wav, index = 447, energy = 0.006996
    audio name = 6930-75918-0015.wav, index = 33, energy = 0.006590
    audio name = 6930-76324-0001.wav, index = 229, energy = 0.006211
    audio name = 6930-75918-0013.wav, index = 193, energy = 0.005464
    audio name = 6930-75918-0002.wav, index = 180, energy = 0.007438
    audio name = 6930-75918-0014.wav, index = 198, energy = 0.003647
    audio name = 6930-75918-0009.wav, index = 206, energy = 0.006585
    audio name = 6930-75918-0005.wav, index = 231, energy = 0.005399
    audio name = 6930-75918-0018.wav, index = 191, energy = 0.006868
    audio name = 6930-75918-0012.wav, index = 48, energy = 0.007004
    audio name = 6930-75918-0003.wav, index = 186, energy = 0.003932
    audio name = 6930-75918-0019.wav, index = 45, energy = 0.004283


Final results for the smallest stft magnitude amount:

illegal audios: len = 100, max = 0.000055, min = 0.000000, average = 0.000018
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.947744e-08, 5.627957e-08, 4.3622896e-07, 4.609854e-06, 5.4028005e-06, 6.322659e-06, 6.645034e-06, 6.9070193e-06, 7.1439363e-06, 7.592919e-06, 7.744055e-06, 8.084191e-06, 8.3131545e-06, 8.474261e-06, 8.4893945e-06, 8.777654e-06, 9.199288e-06, 9.633735e-06, 9.637276e-06, 9.735709e-06, 1.0103414e-05, 1.034101e-05, 1.0386724e-05, 1.0697486e-05, 1.0761717e-05, 1.08683535e-05, 1.2006208e-05, 1.216279e-05, 1.2265409e-05, 1.2796008e-05, 1.3285142e-05, 1.3337004e-05, 1.3708585e-05, 1.3962976e-05, 1.3981971e-05, 1.4051307e-05, 1.4243906e-05, 1.4418476e-05, 1.4572634e-05, 1.5061783e-05, 1.5139913e-05, 1.8345185e-05, 1.8829947e-05, 1.887283e-05, 1.9457171e-05, 2.2885648e-05, 2.2940592e-05, 2.4001354e-05, 2.5939544e-05, 2.6998378e-05, 3.3331427e-05, 3.543854e-05, 3.693652e-05, 3.7523503e-05, 3.7955775e-05, 3.8642076e-05, 3.9417697e-05, 4.004283e-05, 4.00633e-05, 4.07455e-05, 4.1867115e-05, 4.229935e-05, 4.260472e-05, 4.3087566e-05, 4.382095e-05, 4.4600147e-05, 4.5327986e-05, 4.5421493e-05, 4.6715028e-05, 4.6753816e-05, 4.7083082e-05, 4.8734262e-05, 5.1023882e-05, 5.188424e-05, 5.2805262e-05, 5.353906e-05, 5.4466876e-05, 5.5368608e-05]

legal audios: len = 500, max = 0.000154, min = 0.000000, average = 0.000047
[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1643896e-08, 2.9331314e-08, 7.2489297e-07, 7.3678746e-07, 1.1819685e-06, 1.2583589e-06, 1.4338985e-06, 1.4650258e-06, 1.4780602e-06, 1.5167531e-06, 1.5620587e-06, 1.5720478e-06, 1.7039542e-06, 1.7522227e-06, 1.8661252e-06, 1.8686825e-06, 1.87653e-06, 2.0348841e-06, 2.1791445e-06, 2.300436e-06, 2.3797966e-06, 2.4366864e-06, 2.584926e-06, 2.5948798e-06, 2.6284283e-06, 2.7938277e-06, 2.8334603e-06, 2.955228e-06, 3.0147344e-06, 3.0188837e-06, 3.1373459e-06, 3.1559393e-06, 3.2311962e-06, 3.3002905e-06, 3.5412745e-06, 3.6159133e-06, 3.889386e-06, 4.089573e-06, 4.161549e-06, 4.2350066e-06, 4.2479687e-06, 4.3796263e-06, 4.406296e-06, 4.4603858e-06, 4.4665117e-06, 4.5487827e-06, 4.625016e-06, 4.8840184e-06, 4.997146e-06, 5.00229e-06, 5.0853505e-06, 5.2144524e-06, 5.513284e-06, 5.546267e-06, 5.6889717e-06, 5.7099287e-06, 5.7403386e-06, 5.7749817e-06, 5.8578967e-06, 5.971036e-06, 6.3081065e-06, 6.37848e-06, 6.4780506e-06, 6.48671e-06, 6.583823e-06, 6.793009e-06, 6.8955055e-06, 6.9203434e-06, 6.963403e-06, 6.984835e-06, 7.229253e-06, 7.282935e-06, 7.290406e-06, 7.316089e-06, 7.3201204e-06, 7.3819833e-06, 7.408943e-06, 7.4438726e-06, 7.5392354e-06, 8.052558e-06, 8.179557e-06, 8.212973e-06, 8.452516e-06, 8.459849e-06, 8.461563e-06, 8.494949e-06, 8.551195e-06, 8.681466e-06, 8.846559e-06, 9.73424e-06, 9.82392e-06, 1.0070995e-05, 1.02199965e-05, 1.022154e-05, 1.0469203e-05, 1.0590689e-05, 1.0809613e-05, 1.0879057e-05, 1.0996926e-05, 1.1102683e-05, 1.1128876e-05, 1.1515225e-05, 1.152531e-05, 1.1562205e-05, 1.1596461e-05, 1.1631486e-05, 1.1709651e-05, 1.1929437e-05, 1.2122379e-05, 1.2169133e-05, 1.23575355e-05, 1.243811e-05, 1.254699e-05, 1.2567938e-05, 1.2727478e-05, 1.2799641e-05, 1.2832195e-05, 1.2859124e-05, 1.2902522e-05, 1.3063755e-05, 1.3109229e-05, 1.3294758e-05, 1.3379535e-05, 1.3511041e-05, 1.3612214e-05, 1.3612984e-05, 1.3779004e-05, 1.3823018e-05, 1.459594e-05, 1.4766573e-05, 1.5205261e-05, 1.5512514e-05, 1.5884225e-05, 1.6449863e-05, 1.6520897e-05, 1.6573633e-05, 1.6691569e-05, 1.7168088e-05, 1.7913459e-05, 1.8086432e-05, 1.8304245e-05, 1.8903595e-05, 1.8999152e-05, 1.9170226e-05, 1.9863965e-05, 2.010188e-05, 2.0246476e-05, 2.039011e-05, 2.0491632e-05, 2.0608879e-05, 2.0668456e-05, 2.0734262e-05, 2.0759933e-05, 2.0761836e-05, 2.0897141e-05, 2.172469e-05, 2.1732327e-05, 2.1908014e-05, 2.2154592e-05, 2.2649156e-05, 2.2691582e-05, 2.269607e-05, 2.3011271e-05, 2.321819e-05, 2.3456185e-05, 2.3489187e-05, 2.417893e-05, 2.4199664e-05, 2.4217106e-05, 2.4342487e-05, 2.4350353e-05, 2.4579958e-05, 2.4583389e-05, 2.472908e-05, 2.5063091e-05, 2.506986e-05, 2.5198653e-05, 2.5236084e-05, 2.5362617e-05, 2.5457211e-05, 2.5635394e-05, 2.5677662e-05, 2.5763587e-05, 2.5865258e-05, 2.6118998e-05, 2.6373751e-05, 2.6524234e-05, 2.6893926e-05, 2.7018692e-05, 2.735893e-05, 2.747536e-05, 2.749488e-05, 2.7639391e-05, 2.7772123e-05, 2.7922822e-05, 2.8589737e-05, 2.8745411e-05, 2.8785318e-05, 2.8839951e-05, 2.8845807e-05, 2.8926213e-05, 2.9146951e-05, 2.9288263e-05, 2.9387287e-05, 2.9571089e-05, 2.9632069e-05, 2.9809427e-05, 2.9999279e-05, 3.0156232e-05, 3.0294357e-05, 3.0334068e-05, 3.0496418e-05, 3.0578805e-05, 3.0752843e-05, 3.085258e-05, 3.086481e-05, 3.090346e-05, 3.098482e-05, 3.1041902e-05, 3.1513617e-05, 3.1537653e-05, 3.1621476e-05, 3.1905493e-05, 3.2182747e-05, 3.228636e-05, 3.2405373e-05, 3.2437307e-05, 3.2445896e-05, 3.2547017e-05, 3.2608415e-05, 3.270384e-05, 3.2718075e-05, 3.2790453e-05, 3.3011784e-05, 3.3097782e-05, 3.3139393e-05, 3.352088e-05, 3.392523e-05, 3.4037257e-05, 3.4056146e-05, 3.4223118e-05, 3.4356162e-05, 3.4512814e-05, 3.459492e-05, 3.481091e-05, 3.4859593e-05, 3.5198824e-05, 3.5749264e-05, 3.5820718e-05, 3.6123914e-05, 3.6243622e-05, 3.6452886e-05, 3.65757e-05, 3.6647434e-05, 3.6883426e-05, 3.7086294e-05, 3.7094116e-05, 3.7240596e-05, 3.735645e-05, 3.7458558e-05, 3.7464655e-05, 3.7860646e-05, 3.7874386e-05, 3.8038394e-05, 3.8302514e-05, 3.8478393e-05, 3.9042334e-05, 3.9298422e-05, 3.97591e-05, 3.9944985e-05, 4.0322953e-05, 4.0910254e-05, 4.127766e-05, 4.1984335e-05, 4.200748e-05, 4.291934e-05, 4.337961e-05, 4.351526e-05, 4.3540378e-05, 4.3713146e-05, 4.3782202e-05, 4.3843538e-05, 4.480871e-05, 4.510278e-05, 4.548953e-05, 4.5974484e-05, 4.6613804e-05, 4.7050326e-05, 4.708861e-05, 4.7144644e-05, 4.740454e-05, 4.760045e-05, 4.8342554e-05, 4.8610375e-05, 4.929847e-05, 4.9680828e-05, 4.9749826e-05, 4.9787064e-05, 4.9972612e-05, 5.022813e-05, 5.0508108e-05, 5.184962e-05, 5.2022035e-05, 5.2022446e-05, 5.2029733e-05, 5.229067e-05, 5.2296862e-05, 5.244309e-05, 5.2547846e-05, 5.267153e-05, 5.328508e-05, 5.3643984e-05, 5.376568e-05, 5.3937096e-05, 5.412848e-05, 5.425824e-05, 5.4320626e-05, 5.4607717e-05, 5.4771277e-05, 5.4778313e-05, 5.479471e-05, 5.5090644e-05, 5.5269553e-05, 5.5281464e-05, 5.556965e-05, 5.5958848e-05, 5.7405938e-05, 5.8044523e-05, 5.8452748e-05, 5.8496942e-05, 5.8975605e-05, 5.9970673e-05, 6.0750684e-05, 6.0881815e-05, 6.1010276e-05, 6.127215e-05, 6.194471e-05, 6.19735e-05, 6.204929e-05, 6.280667e-05, 6.394856e-05, 6.398901e-05, 6.401511e-05, 6.412213e-05, 6.44121e-05, 6.443779e-05, 6.466654e-05, 6.587515e-05, 6.627842e-05, 6.647308e-05, 6.652911e-05, 6.71579e-05, 6.717631e-05, 6.7522444e-05, 6.7539266e-05, 6.7862755e-05, 6.7938745e-05, 6.846708e-05, 6.89527e-05, 6.91537e-05, 6.941259e-05, 6.95262e-05, 6.9648006e-05, 7.02849e-05, 7.0314774e-05, 7.171338e-05, 7.177323e-05, 7.192388e-05, 7.2605464e-05, 7.277608e-05, 7.331917e-05, 7.442165e-05, 7.458561e-05, 7.483442e-05, 7.502584e-05, 7.541615e-05, 7.607725e-05, 7.622976e-05, 7.62717e-05, 7.646753e-05, 7.828942e-05, 7.834214e-05, 7.858634e-05, 7.929419e-05, 8.058764e-05, 8.1614584e-05, 8.212735e-05, 8.2349216e-05, 8.273565e-05, 8.296745e-05, 8.367025e-05, 8.383463e-05, 8.4013926e-05, 8.434482e-05, 8.4346044e-05, 8.469862e-05, 8.481214e-05, 8.594138e-05, 8.635015e-05, 8.657014e-05, 8.685709e-05, 8.7533066e-05, 8.779479e-05, 8.977702e-05, 9.028374e-05, 9.049816e-05, 9.245814e-05, 9.2899514e-05, 9.3330076e-05, 9.337206e-05, 9.489018e-05, 9.653558e-05, 9.785359e-05, 9.792418e-05, 9.814981e-05, 9.852487e-05, 9.8865305e-05, 9.915937e-05, 9.952642e-05, 9.96563e-05, 0.00010008784, 0.00010068919, 0.00010121421, 0.00010124232, 0.000101247315, 0.000101577316, 0.0001019177, 0.00010246733, 0.00010265926, 0.00010317229, 0.00010404271, 0.000104344246, 0.000104840066, 0.00010494912, 0.000105403284, 0.00010635112, 0.000107107364, 0.000108058106, 0.000108529384, 0.000108619686, 0.00010901316, 0.00011042301, 0.000110675, 0.0001109715, 0.00011147809, 0.000112297515, 0.00011279069, 0.00011308316, 0.00011311256, 0.00011419544, 0.00011501378, 0.000115375304, 0.00011549777, 0.0001160137, 0.000116511175, 0.000116843454, 0.000117081705, 0.000117175776, 0.0001175202, 0.00011760337, 0.000118220676, 0.000118426506, 0.00012027377, 0.00012063898, 0.000120934346, 0.00012106176, 0.000121210025, 0.00012145933, 0.00012231928, 0.00012363464, 0.00012424444, 0.00012492362, 0.00012557645, 0.0001255767, 0.00012557993, 0.00012604221, 0.00012720356, 0.00012772689, 0.00012905324, 0.00012970337, 0.00012991179, 0.00013044872, 0.00013085164, 0.00013133942, 0.00013257274, 0.0001369124, 0.00013807307, 0.00013807816, 0.0001398967, 0.00014115215, 0.00014159144, 0.0001447473, 0.00015114264, 0.00015418202]

adversarial audios: len = 468, max = 0.009808, min = 0.001647, average = 0.005261
